Method	MaxD	QC	CNV_Type	CNV_Size	TP	FP	FN	Sensitivity	PPV	FNR	FDR	F1	FMI	JI
LRRsd	5000000	Raw	All	Small	122615	21877	63612	0.658	0.849	0.342	0.151	0.742	0.747	0.589
LRRsd	5000000	Raw	All	Medium	12110	1347	906	0.93	0.9	0.07	0.1	0.915	0.915	0.843
LRRsd	5000000	Raw	All	Large	480	3	1	0.998	0.994	0.002	0.006	0.996	0.996	0.992
LRRsd	5000000	Raw	All	Very Large	339	5	1	0.997	0.985	0.003	0.015	0.991	0.991	0.983
LRRsd	5000000	Raw	All	Ultra Large	13	1	0	1	0.929	0	0.071	0.963	0.964	0.929
LRRsd	5000000	Raw	Deletions	All	103064	14228	40322	0.719	0.879	0.281	0.121	0.791	0.795	0.654
LRRsd	5000000	Raw	Deletions	Small	97061	13566	40162	0.707	0.877	0.293	0.123	0.783	0.788	0.644
LRRsd	5000000	Raw	Deletions	Medium	5777	661	159	0.973	0.897	0.027	0.103	0.934	0.935	0.876
LRRsd	5000000	Raw	Deletions	Large	127	1	1	0.992	0.992	0.008	0.008	0.992	0.992	0.984
LRRsd	5000000	Raw	Deletions	Very Large	90	0	0	1	1	0	0	1	1	1
LRRsd	5000000	Raw	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	5000000	Raw	Duplications	All	32493	9005	24198	0.573	0.783	0.427	0.217	0.662	0.67	0.495
LRRsd	5000000	Raw	Duplications	Small	25554	8311	23450	0.521	0.755	0.479	0.245	0.617	0.627	0.446
LRRsd	5000000	Raw	Duplications	Medium	6333	686	747	0.894	0.902	0.106	0.098	0.898	0.898	0.815
LRRsd	5000000	Raw	Duplications	Large	353	2	0	1	0.994	0	0.006	0.997	0.997	0.994
LRRsd	5000000	Raw	Duplications	Very Large	249	5	1	0.996	0.98	0.004	0.02	0.988	0.988	0.976
LRRsd	5000000	Raw	Duplications	Ultra Large	4	1	0	1	0.8	0	0.2	0.889	0.894	0.8
LRRsd	5000000	QCd	All	All	36602	5359	176514	0.172	0.872	0.828	0.128	0.287	0.387	0.168
LRRsd	5000000	QCd	All	Small	26130	4718	174548	0.13	0.847	0.87	0.153	0.226	0.332	0.127
LRRsd	5000000	QCd	All	Medium	9775	634	1904	0.837	0.939	0.163	0.061	0.885	0.887	0.794
LRRsd	5000000	QCd	All	Large	433	2	36	0.923	0.995	0.077	0.005	0.958	0.959	0.919
LRRsd	5000000	QCd	All	Very Large	251	5	26	0.906	0.98	0.094	0.02	0.942	0.943	0.89
LRRsd	5000000	QCd	All	Ultra Large	13	0	0	1	1	0	0	1	1	1
LRRsd	5000000	QCd	Deletions	All	21895	2624	135447	0.139	0.893	0.861	0.107	0.241	0.353	0.137
LRRsd	5000000	QCd	Deletions	Small	16842	2352	134834	0.111	0.877	0.889	0.123	0.197	0.312	0.109
LRRsd	5000000	QCd	Deletions	Medium	4844	272	601	0.89	0.947	0.11	0.053	0.917	0.918	0.847
LRRsd	5000000	QCd	Deletions	Large	122	0	12	0.91	1	0.09	0	0.953	0.954	0.91
LRRsd	5000000	QCd	Deletions	Very Large	78	0	0	1	1	0	0	1	1	1
LRRsd	5000000	QCd	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	5000000	QCd	Duplications	All	14707	2735	41067	0.264	0.843	0.736	0.157	0.402	0.472	0.251
LRRsd	5000000	QCd	Duplications	Small	9288	2366	39714	0.19	0.797	0.81	0.203	0.306	0.389	0.181
LRRsd	5000000	QCd	Duplications	Medium	4931	362	1303	0.791	0.932	0.209	0.068	0.856	0.858	0.748
LRRsd	5000000	QCd	Duplications	Large	311	2	24	0.928	0.994	0.072	0.006	0.96	0.96	0.923
LRRsd	5000000	QCd	Duplications	Very Large	173	5	26	0.869	0.972	0.131	0.028	0.918	0.919	0.848
LRRsd	5000000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	10	Raw	All	All	21152	3481	229148	0.085	0.859	0.915	0.141	0.154	0.269	0.083
Pos	10	Raw	All	Small	16301	3388	222858	0.068	0.828	0.932	0.172	0.126	0.238	0.067
Pos	10	Raw	All	Medium	4411	92	6155	0.417	0.98	0.583	0.02	0.585	0.639	0.414
Pos	10	Raw	All	Large	296	1	105	0.738	0.997	0.262	0.003	0.848	0.858	0.736
Pos	10	Raw	All	Very Large	132	0	28	0.825	1	0.175	0	0.904	0.908	0.825
Pos	10	Raw	All	Ultra Large	12	0	2	0.857	1	0.143	0	0.923	0.926	0.857
Pos	10	Raw	Deletions	All	11255	1617	173872	0.061	0.874	0.939	0.126	0.114	0.231	0.06
Pos	10	Raw	Deletions	Small	9461	1597	170918	0.052	0.856	0.948	0.144	0.099	0.212	0.052
Pos	10	Raw	Deletions	Medium	1692	20	2914	0.367	0.988	0.633	0.012	0.536	0.603	0.366
Pos	10	Raw	Deletions	Large	46	0	38	0.548	1	0.452	0	0.708	0.74	0.548
Pos	10	Raw	Deletions	Very Large	47	0	1	0.979	1	0.021	0	0.989	0.99	0.979
Pos	10	Raw	Deletions	Ultra Large	9	0	1	0.9	1	0.1	0	0.947	0.949	0.9
Pos	10	Raw	Duplications	All	9897	1864	55276	0.152	0.842	0.848	0.158	0.257	0.357	0.148
Pos	10	Raw	Duplications	Small	6840	1791	51940	0.116	0.792	0.884	0.208	0.203	0.304	0.113
Pos	10	Raw	Duplications	Medium	2719	72	3241	0.456	0.974	0.544	0.026	0.621	0.667	0.451
Pos	10	Raw	Duplications	Large	250	1	67	0.789	0.996	0.211	0.004	0.88	0.886	0.786
Pos	10	Raw	Duplications	Very Large	85	0	27	0.759	1	0.241	0	0.863	0.871	0.759
Pos	10	Raw	Duplications	Ultra Large	3	0	1	0.75	1	0.25	0	0.857	0.866	0.75
Pos	10	QCd	All	All	12635	1217	236232	0.051	0.912	0.949	0.088	0.096	0.215	0.051
Pos	10	QCd	All	Small	8306	1176	229649	0.035	0.876	0.965	0.124	0.067	0.175	0.035
Pos	10	QCd	All	Medium	3938	40	6418	0.38	0.99	0.62	0.01	0.549	0.614	0.379
Pos	10	QCd	All	Large	260	1	125	0.675	0.996	0.325	0.004	0.805	0.82	0.674
Pos	10	QCd	All	Very Large	119	0	38	0.758	1	0.242	0	0.862	0.871	0.758
Pos	10	QCd	All	Ultra Large	12	0	2	0.857	1	0.143	0	0.923	0.926	0.857
Pos	10	QCd	Deletions	All	6294	648	178121	0.034	0.907	0.966	0.093	0.066	0.176	0.034
Pos	10	QCd	Deletions	Small	4584	637	175174	0.026	0.878	0.974	0.122	0.05	0.15	0.025
Pos	10	QCd	Deletions	Medium	1615	11	2907	0.357	0.993	0.643	0.007	0.525	0.596	0.356
Pos	10	QCd	Deletions	Large	42	0	38	0.525	1	0.475	0	0.689	0.725	0.525
Pos	10	QCd	Deletions	Very Large	44	0	1	0.978	1	0.022	0	0.989	0.989	0.978
Pos	10	QCd	Deletions	Ultra Large	9	0	1	0.9	1	0.1	0	0.947	0.949	0.9
Pos	10	QCd	Duplications	All	6341	569	58111	0.098	0.918	0.902	0.082	0.178	0.3	0.098
Pos	10	QCd	Duplications	Small	3722	539	54475	0.064	0.874	0.936	0.126	0.119	0.236	0.063
Pos	10	QCd	Duplications	Medium	2323	29	3511	0.398	0.988	0.602	0.012	0.568	0.627	0.396
Pos	10	QCd	Duplications	Large	218	1	87	0.715	0.995	0.285	0.005	0.832	0.843	0.712
Pos	10	QCd	Duplications	Very Large	75	0	37	0.67	1	0.33	0	0.802	0.818	0.67
Pos	10	QCd	Duplications	Ultra Large	3	0	1	0.75	1	0.25	0	0.857	0.866	0.75
Pos	50	Raw	All	All	25424	3662	219667	0.104	0.874	0.896	0.126	0.185	0.301	0.102
Pos	50	Raw	All	Small	19618	3540	214044	0.084	0.847	0.916	0.153	0.153	0.267	0.083
Pos	50	Raw	All	Medium	5358	121	5498	0.494	0.978	0.506	0.022	0.656	0.695	0.488
Pos	50	Raw	All	Large	303	1	99	0.754	0.997	0.246	0.003	0.858	0.867	0.752
Pos	50	Raw	All	Very Large	132	0	24	0.846	1	0.154	0	0.917	0.92	0.846
Pos	50	Raw	All	Ultra Large	13	0	2	0.867	1	0.133	0	0.929	0.931	0.867
Pos	50	Raw	Deletions	All	14301	1630	166186	0.079	0.898	0.921	0.102	0.146	0.267	0.079
Pos	50	Raw	Deletions	Small	11839	1581	163538	0.068	0.882	0.932	0.118	0.125	0.244	0.067
Pos	50	Raw	Deletions	Medium	2363	49	2609	0.475	0.98	0.525	0.02	0.64	0.682	0.471
Pos	50	Raw	Deletions	Large	44	0	37	0.543	1	0.457	0	0.704	0.737	0.543
Pos	50	Raw	Deletions	Very Large	46	0	1	0.979	1	0.021	0	0.989	0.989	0.979
Pos	50	Raw	Deletions	Ultra Large	9	0	1	0.9	1	0.1	0	0.947	0.949	0.9
Pos	50	Raw	Duplications	All	11123	2032	53481	0.172	0.846	0.828	0.154	0.286	0.382	0.167
Pos	50	Raw	Duplications	Small	7779	1959	50506	0.133	0.799	0.867	0.201	0.229	0.327	0.129
Pos	50	Raw	Duplications	Medium	2995	72	2889	0.509	0.977	0.491	0.023	0.669	0.705	0.503
Pos	50	Raw	Duplications	Large	259	1	62	0.807	0.996	0.193	0.004	0.892	0.897	0.804
Pos	50	Raw	Duplications	Very Large	86	0	23	0.789	1	0.211	0	0.882	0.888	0.789
Pos	50	Raw	Duplications	Ultra Large	4	0	1	0.8	1	0.2	0	0.889	0.894	0.8
Pos	50	QCd	All	All	14317	1299	235185	0.057	0.917	0.943	0.083	0.108	0.229	0.057
Pos	50	QCd	All	Small	9058	1230	229085	0.038	0.88	0.962	0.12	0.073	0.183	0.038
Pos	50	QCd	All	Medium	4867	68	5939	0.45	0.986	0.55	0.014	0.618	0.666	0.448
Pos	50	QCd	All	Large	258	1	125	0.674	0.996	0.326	0.004	0.804	0.819	0.672
Pos	50	QCd	All	Very Large	121	0	34	0.781	1	0.219	0	0.877	0.884	0.781
Pos	50	QCd	All	Ultra Large	13	0	2	0.867	1	0.133	0	0.929	0.931	0.867
Pos	50	QCd	Deletions	All	7312	628	177546	0.04	0.921	0.96	0.079	0.076	0.191	0.039
Pos	50	QCd	Deletions	Small	4952	595	174823	0.028	0.893	0.972	0.107	0.053	0.157	0.027
Pos	50	QCd	Deletions	Medium	2267	33	2683	0.458	0.986	0.542	0.014	0.625	0.672	0.455
Pos	50	QCd	Deletions	Large	40	0	38	0.513	1	0.487	0	0.678	0.716	0.513
Pos	50	QCd	Deletions	Very Large	44	0	1	0.978	1	0.022	0	0.989	0.989	0.978
Pos	50	QCd	Deletions	Ultra Large	9	0	1	0.9	1	0.1	0	0.947	0.949	0.9
Pos	50	QCd	Duplications	All	7005	671	57639	0.108	0.913	0.892	0.087	0.194	0.314	0.107
Pos	50	QCd	Duplications	Small	4106	635	54262	0.07	0.866	0.93	0.134	0.13	0.247	0.07
Pos	50	QCd	Duplications	Medium	2600	35	3256	0.444	0.987	0.556	0.013	0.612	0.662	0.441
Pos	50	QCd	Duplications	Large	218	1	87	0.715	0.995	0.285	0.005	0.832	0.843	0.712
Pos	50	QCd	Duplications	Very Large	77	0	33	0.7	1	0.3	0	0.824	0.837	0.7
Pos	50	QCd	Duplications	Ultra Large	4	0	1	0.8	1	0.2	0	0.889	0.894	0.8
Pos	100	Raw	All	All	28052	3976	214243	0.116	0.876	0.884	0.124	0.205	0.318	0.114
Pos	100	Raw	All	Small	22076	3874	209059	0.096	0.851	0.904	0.149	0.172	0.285	0.094
Pos	100	Raw	All	Medium	5518	99	5063	0.522	0.982	0.478	0.018	0.681	0.716	0.517
Pos	100	Raw	All	Large	309	3	97	0.761	0.99	0.239	0.01	0.861	0.868	0.756
Pos	100	Raw	All	Very Large	130	0	22	0.855	1	0.145	0	0.922	0.925	0.855
Pos	100	Raw	All	Ultra Large	19	0	2	0.905	1	0.095	0	0.95	0.951	0.905
Pos	100	Raw	Deletions	All	16046	1735	162216	0.09	0.902	0.91	0.098	0.164	0.285	0.089
Pos	100	Raw	Deletions	Small	13570	1703	159820	0.078	0.888	0.922	0.112	0.144	0.264	0.078
Pos	100	Raw	Deletions	Medium	2366	32	2357	0.501	0.987	0.499	0.013	0.665	0.703	0.498
Pos	100	Raw	Deletions	Large	49	0	37	0.57	1	0.43	0	0.726	0.755	0.57
Pos	100	Raw	Deletions	Very Large	46	0	1	0.979	1	0.021	0	0.989	0.989	0.979
Pos	100	Raw	Deletions	Ultra Large	15	0	1	0.938	1	0.062	0	0.968	0.968	0.938
Pos	100	Raw	Duplications	All	12006	2241	52027	0.187	0.843	0.813	0.157	0.307	0.397	0.181
Pos	100	Raw	Duplications	Small	8506	2171	49239	0.147	0.797	0.853	0.203	0.249	0.343	0.142
Pos	100	Raw	Duplications	Medium	3152	67	2706	0.538	0.979	0.462	0.021	0.695	0.726	0.532
Pos	100	Raw	Duplications	Large	260	3	60	0.812	0.989	0.188	0.011	0.892	0.896	0.805
Pos	100	Raw	Duplications	Very Large	84	0	21	0.8	1	0.2	0	0.889	0.894	0.8
Pos	100	Raw	Duplications	Ultra Large	4	0	1	0.8	1	0.2	0	0.889	0.894	0.8
Pos	100	QCd	All	All	15482	1394	231977	0.063	0.917	0.937	0.083	0.117	0.24	0.062
Pos	100	QCd	All	Small	10089	1340	226391	0.043	0.883	0.957	0.117	0.081	0.194	0.042
Pos	100	QCd	All	Medium	4986	51	5432	0.479	0.99	0.521	0.01	0.645	0.688	0.476
Pos	100	QCd	All	Large	271	3	119	0.695	0.989	0.305	0.011	0.816	0.829	0.69
Pos	100	QCd	All	Very Large	117	0	34	0.775	1	0.225	0	0.873	0.88	0.775
Pos	100	QCd	All	Ultra Large	19	0	1	0.95	1	0.05	0	0.974	0.975	0.95
Pos	100	QCd	Deletions	All	7910	649	175397	0.043	0.924	0.957	0.076	0.082	0.2	0.043
Pos	100	QCd	Deletions	Small	5545	628	172914	0.031	0.898	0.969	0.102	0.06	0.167	0.031
Pos	100	QCd	Deletions	Medium	2261	21	2444	0.481	0.991	0.519	0.009	0.647	0.69	0.478
Pos	100	QCd	Deletions	Large	45	0	37	0.549	1	0.451	0	0.709	0.741	0.549
Pos	100	QCd	Deletions	Very Large	44	0	1	0.978	1	0.022	0	0.989	0.989	0.978
Pos	100	QCd	Deletions	Ultra Large	15	0	1	0.938	1	0.062	0	0.968	0.968	0.938
Pos	100	QCd	Duplications	All	7572	745	56580	0.118	0.91	0.882	0.09	0.209	0.328	0.117
Pos	100	QCd	Duplications	Small	4544	712	53477	0.078	0.865	0.922	0.135	0.144	0.26	0.077
Pos	100	QCd	Duplications	Medium	2725	30	2988	0.477	0.989	0.523	0.011	0.644	0.687	0.474
Pos	100	QCd	Duplications	Large	226	3	82	0.734	0.987	0.266	0.013	0.842	0.851	0.727
Pos	100	QCd	Duplications	Very Large	73	0	33	0.689	1	0.311	0	0.816	0.83	0.689
Pos	100	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	500	Raw	All	All	44250	5271	181912	0.196	0.894	0.804	0.106	0.321	0.418	0.191
Pos	500	Raw	All	Small	35938	5121	178241	0.168	0.875	0.832	0.125	0.282	0.383	0.164
Pos	500	Raw	All	Medium	7759	149	3596	0.683	0.981	0.317	0.019	0.806	0.819	0.674
Pos	500	Raw	All	Large	379	1	64	0.856	0.997	0.144	0.003	0.921	0.924	0.854
Pos	500	Raw	All	Very Large	159	0	11	0.935	1	0.065	0	0.967	0.967	0.935
Pos	500	Raw	All	Ultra Large	15	0	0	1	1	0	0	1	1	1
Pos	500	Raw	Deletions	All	27145	2175	137707	0.165	0.926	0.835	0.074	0.28	0.39	0.163
Pos	500	Raw	Deletions	Small	23277	2124	136083	0.146	0.916	0.854	0.084	0.252	0.366	0.144
Pos	500	Raw	Deletions	Medium	3754	51	1605	0.701	0.987	0.299	0.013	0.819	0.831	0.694
Pos	500	Raw	Deletions	Large	57	0	18	0.76	1	0.24	0	0.864	0.872	0.76
Pos	500	Raw	Deletions	Very Large	47	0	1	0.979	1	0.021	0	0.989	0.99	0.979
Pos	500	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	500	Raw	Duplications	All	17105	3096	44205	0.279	0.847	0.721	0.153	0.42	0.486	0.266
Pos	500	Raw	Duplications	Small	12661	2997	42158	0.231	0.809	0.769	0.191	0.359	0.432	0.219
Pos	500	Raw	Duplications	Medium	4005	98	1991	0.668	0.976	0.332	0.024	0.793	0.807	0.657
Pos	500	Raw	Duplications	Large	322	1	46	0.875	0.997	0.125	0.003	0.932	0.934	0.873
Pos	500	Raw	Duplications	Very Large	112	0	10	0.918	1	0.082	0	0.957	0.958	0.918
Pos	500	Raw	Duplications	Ultra Large	5	0	0	1	1	0	0	1	1	1
Pos	500	QCd	All	All	20295	1193	216160	0.086	0.944	0.914	0.056	0.157	0.285	0.085
Pos	500	QCd	All	Small	13210	1100	211727	0.059	0.923	0.941	0.077	0.11	0.233	0.058
Pos	500	QCd	All	Medium	6623	92	4304	0.606	0.986	0.394	0.014	0.751	0.773	0.601
Pos	500	QCd	All	Large	331	1	99	0.77	0.997	0.23	0.003	0.869	0.876	0.768
Pos	500	QCd	All	Very Large	117	0	30	0.796	1	0.204	0	0.886	0.892	0.796
Pos	500	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	500	QCd	Deletions	All	10831	499	164973	0.062	0.956	0.938	0.044	0.116	0.243	0.061
Pos	500	QCd	Deletions	Small	7350	458	163073	0.043	0.941	0.957	0.059	0.082	0.201	0.043
Pos	500	QCd	Deletions	Medium	3375	41	1869	0.644	0.988	0.356	0.012	0.779	0.797	0.639
Pos	500	QCd	Deletions	Large	53	0	30	0.639	1	0.361	0	0.779	0.799	0.639
Pos	500	QCd	Deletions	Very Large	43	0	1	0.977	1	0.023	0	0.989	0.989	0.977
Pos	500	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	500	QCd	Duplications	All	9464	694	51187	0.156	0.932	0.844	0.068	0.267	0.381	0.154
Pos	500	QCd	Duplications	Small	5860	642	48654	0.107	0.901	0.893	0.099	0.192	0.311	0.106
Pos	500	QCd	Duplications	Medium	3248	51	2435	0.572	0.985	0.428	0.015	0.723	0.75	0.566
Pos	500	QCd	Duplications	Large	278	1	69	0.801	0.996	0.199	0.004	0.888	0.893	0.799
Pos	500	QCd	Duplications	Very Large	74	0	29	0.718	1	0.282	0	0.836	0.848	0.718
Pos	500	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	1000	Raw	All	All	53438	6023	166837	0.243	0.899	0.757	0.101	0.382	0.467	0.236
Pos	1000	Raw	All	Small	44209	5854	163851	0.212	0.883	0.788	0.117	0.343	0.433	0.207
Pos	1000	Raw	All	Medium	8634	167	2945	0.746	0.981	0.254	0.019	0.847	0.855	0.735
Pos	1000	Raw	All	Large	419	2	32	0.929	0.995	0.071	0.005	0.961	0.962	0.925
Pos	1000	Raw	All	Very Large	162	0	9	0.947	1	0.053	0	0.973	0.973	0.947
Pos	1000	Raw	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	1000	Raw	Deletions	All	32976	2536	127240	0.206	0.929	0.794	0.071	0.337	0.437	0.203
Pos	1000	Raw	Deletions	Small	28747	2459	125823	0.186	0.921	0.814	0.079	0.309	0.414	0.183
Pos	1000	Raw	Deletions	Medium	4110	77	1404	0.745	0.982	0.255	0.018	0.847	0.855	0.735
Pos	1000	Raw	Deletions	Large	62	0	12	0.838	1	0.162	0	0.912	0.915	0.838
Pos	1000	Raw	Deletions	Very Large	47	0	1	0.979	1	0.021	0	0.989	0.99	0.979
Pos	1000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	1000	Raw	Duplications	All	20462	3487	39597	0.341	0.854	0.659	0.146	0.487	0.54	0.322
Pos	1000	Raw	Duplications	Small	15462	3395	38028	0.289	0.82	0.711	0.18	0.427	0.487	0.272
Pos	1000	Raw	Duplications	Medium	4524	90	1541	0.746	0.98	0.254	0.02	0.847	0.855	0.735
Pos	1000	Raw	Duplications	Large	357	2	20	0.947	0.994	0.053	0.006	0.97	0.97	0.942
Pos	1000	Raw	Duplications	Very Large	115	0	8	0.935	1	0.065	0	0.966	0.967	0.935
Pos	1000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	1000	QCd	All	All	23216	1279	209931	0.1	0.948	0.9	0.052	0.18	0.307	0.099
Pos	1000	QCd	All	Small	15406	1166	206007	0.07	0.93	0.93	0.07	0.129	0.254	0.069
Pos	1000	QCd	All	Medium	7301	111	3833	0.656	0.985	0.344	0.015	0.787	0.804	0.649
Pos	1000	QCd	All	Large	374	2	61	0.86	0.995	0.14	0.005	0.922	0.925	0.856
Pos	1000	QCd	All	Very Large	121	0	30	0.801	1	0.199	0	0.89	0.895	0.801
Pos	1000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	1000	QCd	Deletions	All	12142	534	161731	0.07	0.958	0.93	0.042	0.13	0.259	0.07
Pos	1000	QCd	Deletions	Small	8390	473	159961	0.05	0.947	0.95	0.053	0.095	0.217	0.05
Pos	1000	QCd	Deletions	Medium	3640	61	1751	0.675	0.984	0.325	0.016	0.801	0.815	0.668
Pos	1000	QCd	Deletions	Large	58	0	18	0.763	1	0.237	0	0.866	0.874	0.763
Pos	1000	QCd	Deletions	Very Large	44	0	1	0.978	1	0.022	0	0.989	0.989	0.978
Pos	1000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	1000	QCd	Duplications	All	11074	745	48200	0.187	0.937	0.813	0.063	0.312	0.418	0.185
Pos	1000	QCd	Duplications	Small	7016	693	46046	0.132	0.91	0.868	0.09	0.231	0.347	0.131
Pos	1000	QCd	Duplications	Medium	3661	50	2082	0.637	0.987	0.363	0.013	0.774	0.793	0.632
Pos	1000	QCd	Duplications	Large	316	2	43	0.88	0.994	0.12	0.006	0.934	0.935	0.875
Pos	1000	QCd	Duplications	Very Large	77	0	29	0.726	1	0.274	0	0.842	0.852	0.726
Pos	1000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	5000	Raw	All	All	71932	7339	139785	0.34	0.907	0.66	0.093	0.494	0.555	0.328
Pos	5000	Raw	All	Small	61316	7121	137862	0.308	0.896	0.692	0.104	0.458	0.525	0.297
Pos	5000	Raw	All	Medium	9863	217	1910	0.838	0.978	0.162	0.022	0.903	0.905	0.823
Pos	5000	Raw	All	Large	576	1	6	0.99	0.998	0.01	0.002	0.994	0.994	0.988
Pos	5000	Raw	All	Very Large	163	0	7	0.959	1	0.041	0	0.979	0.979	0.959
Pos	5000	Raw	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	5000	Raw	Deletions	All	43948	2981	108994	0.287	0.936	0.713	0.064	0.44	0.519	0.282
Pos	5000	Raw	Deletions	Small	39254	2907	107997	0.267	0.931	0.733	0.069	0.414	0.498	0.261
Pos	5000	Raw	Deletions	Medium	4506	74	992	0.82	0.984	0.18	0.016	0.894	0.898	0.809
Pos	5000	Raw	Deletions	Large	130	0	5	0.963	1	0.037	0	0.981	0.981	0.963
Pos	5000	Raw	Deletions	Very Large	48	0	0	1	1	0	0	1	1	1
Pos	5000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	5000	Raw	Duplications	All	27984	4358	30791	0.476	0.865	0.524	0.135	0.614	0.642	0.443
Pos	5000	Raw	Duplications	Small	22062	4214	29865	0.425	0.84	0.575	0.16	0.564	0.597	0.393
Pos	5000	Raw	Duplications	Medium	5357	143	918	0.854	0.974	0.146	0.026	0.91	0.912	0.835
Pos	5000	Raw	Duplications	Large	446	1	1	0.998	0.998	0.002	0.002	0.998	0.998	0.996
Pos	5000	Raw	Duplications	Very Large	115	0	7	0.943	1	0.057	0	0.97	0.971	0.943
Pos	5000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	5000	QCd	All	All	27567	1412	196051	0.123	0.951	0.877	0.049	0.218	0.342	0.123
Pos	5000	QCd	All	Small	18816	1291	193095	0.089	0.936	0.911	0.064	0.162	0.288	0.088
Pos	5000	QCd	All	Medium	8124	120	2889	0.738	0.985	0.262	0.015	0.844	0.853	0.73
Pos	5000	QCd	All	Large	499	1	40	0.926	0.998	0.074	0.002	0.961	0.961	0.924
Pos	5000	QCd	All	Very Large	114	0	27	0.809	1	0.191	0	0.894	0.899	0.809
Pos	5000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	5000	QCd	Deletions	All	14951	458	151737	0.09	0.97	0.91	0.03	0.164	0.295	0.089
Pos	5000	QCd	Deletions	Small	10946	422	150348	0.068	0.963	0.932	0.037	0.127	0.256	0.068
Pos	5000	QCd	Deletions	Medium	3836	36	1374	0.736	0.991	0.264	0.009	0.845	0.854	0.731
Pos	5000	QCd	Deletions	Large	114	0	15	0.884	1	0.116	0	0.938	0.94	0.884
Pos	5000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
Pos	5000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	5000	QCd	Duplications	All	12616	954	44314	0.222	0.93	0.778	0.07	0.358	0.454	0.218
Pos	5000	QCd	Duplications	Small	7870	869	42747	0.155	0.901	0.845	0.099	0.265	0.374	0.153
Pos	5000	QCd	Duplications	Medium	4288	84	1515	0.739	0.981	0.261	0.019	0.843	0.851	0.728
Pos	5000	QCd	Duplications	Large	385	1	25	0.939	0.997	0.061	0.003	0.967	0.968	0.937
Pos	5000	QCd	Duplications	Very Large	69	0	27	0.719	1	0.281	0	0.836	0.848	0.719
Pos	5000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	10000	Raw	All	All	76301	7839	134221	0.362	0.907	0.638	0.093	0.518	0.573	0.349
Pos	10000	Raw	All	Small	65502	7649	132416	0.331	0.895	0.669	0.105	0.483	0.544	0.319
Pos	10000	Raw	All	Medium	10009	185	1794	0.848	0.982	0.152	0.018	0.91	0.912	0.835
Pos	10000	Raw	All	Large	611	4	4	0.993	0.993	0.007	0.007	0.993	0.993	0.987
Pos	10000	Raw	All	Very Large	164	1	7	0.959	0.994	0.041	0.006	0.976	0.976	0.953
Pos	10000	Raw	All	Ultra Large	15	0	0	1	1	0	0	1	1	1
Pos	10000	Raw	Deletions	All	46603	3090	105295	0.307	0.938	0.693	0.062	0.462	0.536	0.301
Pos	10000	Raw	Deletions	Small	41896	3013	104332	0.287	0.933	0.713	0.067	0.438	0.517	0.281
Pos	10000	Raw	Deletions	Medium	4500	75	959	0.824	0.984	0.176	0.016	0.897	0.9	0.813
Pos	10000	Raw	Deletions	Large	148	2	4	0.974	0.987	0.026	0.013	0.98	0.98	0.961
Pos	10000	Raw	Deletions	Very Large	49	0	0	1	1	0	0	1	1	1
Pos	10000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	10000	Raw	Duplications	All	29698	4749	28926	0.507	0.862	0.493	0.138	0.638	0.661	0.469
Pos	10000	Raw	Duplications	Small	23606	4636	28084	0.457	0.836	0.543	0.164	0.591	0.618	0.419
Pos	10000	Raw	Duplications	Medium	5509	110	835	0.868	0.98	0.132	0.02	0.921	0.923	0.854
Pos	10000	Raw	Duplications	Large	463	2	0	1	0.996	0	0.004	0.998	0.998	0.996
Pos	10000	Raw	Duplications	Very Large	115	1	7	0.943	0.991	0.057	0.009	0.966	0.967	0.935
Pos	10000	Raw	Duplications	Ultra Large	5	0	0	1	1	0	0	1	1	1
Pos	10000	QCd	All	All	28872	1326	194434	0.129	0.956	0.871	0.044	0.228	0.352	0.129
